_id,cliente,total,envio,estado,createdAT,__v
68045a5899e4b492e4ec99a1,680450c124880247e3b6d71f,345,0,Confirmado,2024-07-21 15:35:14,0
68045a5b99e4b492e4ec99a5,680450bf24880247e3b6d6ff,466,0,Confirmado,2024-07-22 09:32:00,0
68045a5c99e4b492e4ec99a9,680450bf24880247e3b6d704,1062,0,Confirmado,2024-07-22 20:23:39,0
68045a5e99e4b492e4ec99ae,680450c024880247e3b6d70a,284,0,Confirmado,2024-07-22 13:06:13,0
68045a5e99e4b492e4ec99b1,680450c024880247e3b6d712,199,0,Confirmado,2024-07-22 19:33:41,0
68045a5f99e4b492e4ec99b4,680450bf24880247e3b6d706,551,0,Confirmado,2024-07-22 20:07:55,0
68045a6099e4b492e4ec99b7,680450c024880247e3b6d710,335,0,Confirmado,2024-07-22 17:47:32,0
68045a6099e4b492e4ec99bb,680450bf24880247e3b6d6ff,216,0,Confirmado,2024-07-23 11:51:45,0
68045a6099e4b492e4ec99bd,680450bf24880247e3b6d703,208,0,Confirmado,2024-07-23 11:20:17,0
68045a6099e4b492e4ec99bf,680450c024880247e3b6d713,104,0,Confirmado,2024-07-23 21:55:10,0
68045a6099e4b492e4ec99c1,680450c124880247e3b6d71d,199,0,Confirmado,2024-07-23 23:47:49,0
68045a6199e4b492e4ec99c4,680450bf24880247e3b6d701,379,0,Confirmado,2024-07-23 16:37:12,0
68045a6199e4b492e4ec99c8,680450bf24880247e3b6d702,218,0,Confirmado,2024-07-23 18:24:34,0
68045a6199e4b492e4ec99ca,680450bf24880247e3b6d704,345,0,Confirmado,2024-07-23 23:28:56,0
68045a6299e4b492e4ec99cd,680450bf24880247e3b6d706,91,0,Procesado,2024-07-23 08:21:47,0
68045a6299e4b492e4ec99cf,680450c024880247e3b6d708,261,0,Procesado,2024-07-23 23:34:21,0
68045a6299e4b492e4ec99d2,680450c024880247e3b6d70b,236,0,Confirmado,2024-07-23 23:15:54,0
68045a6399e4b492e4ec99d5,680450c024880247e3b6d715,260,0,Procesado,2024-07-23 12:06:31,0
68045a6399e4b492e4ec99d7,680450c124880247e3b6d71e,126,0,Confirmado,2024-07-23 18:21:48,0
68045a6399e4b492e4ec99d9,680450bf24880247e3b6d6fd,130,0,Confirmado,2024-07-24 23:04:07,0
68045a6399e4b492e4ec99db,680450bf24880247e3b6d704,78,0,Procesado,2024-07-24 17:52:24,0
68045a6499e4b492e4ec99dd,680450c024880247e3b6d708,350,0,Confirmado,2024-07-24 19:01:09,0
68045a6499e4b492e4ec99e0,680450c024880247e3b6d70a,324,0,Confirmado,2024-07-24 20:10:46,0
68045a6599e4b492e4ec99e4,680450c024880247e3b6d715,108,0,Confirmado,2024-07-24 19:39:21,0
68045a6599e4b492e4ec99e6,680450c124880247e3b6d71a,238,0,Confirmado,2024-07-24 17:06:05,0
68045a6699e4b492e4ec99e9,680450c124880247e3b6d728,81,0,Confirmado,2024-07-24 18:58:30,0
68045a6699e4b492e4ec99eb,680450bf24880247e3b6d703,879,0,Confirmado,2024-07-24 17:52:28,0
68045a6799e4b492e4ec99f2,680450c124880247e3b6d71b,277,0,Confirmado,2024-07-24 20:23:39,0
68045a6799e4b492e4ec99f6,680450bf24880247e3b6d706,454,0,Procesado,2024-07-25 16:15:58,0
68045a6999e4b492e4ec99fb,680450c124880247e3b6d724,459,0,Confirmado,2024-07-25 08:12:24,0
68045a6a99e4b492e4ec9a00,680450c124880247e3b6d726,789,0,Procesado,2024-07-25 14:08:21,0
68045a6b99e4b492e4ec9a07,680450bf24880247e3b6d6fe,508,0,Confirmado,2024-07-25 15:37:26,0
68045a6c99e4b492e4ec9a0d,680450bf24880247e3b6d6ff,101,0,Confirmado,2024-07-25 12:01:07,0
68045a6c99e4b492e4ec9a0f,680450bf24880247e3b6d704,286,0,Procesado,2024-07-25 08:51:19,0
68045a6d99e4b492e4ec9a11,680450c024880247e3b6d708,736,0,Confirmado,2024-07-25 17:06:01,0
68045a6d99e4b492e4ec9a14,680450c124880247e3b6d718,169,0,Procesado,2024-07-25 08:04:01,0
68045a6d99e4b492e4ec9a16,680450c124880247e3b6d726,502,0,Procesado,2024-07-25 13:40:20,0
68045a6d99e4b492e4ec9a18,680450c124880247e3b6d728,282,0,Confirmado,2024-07-25 08:41:03,0
68045a6e99e4b492e4ec9a1b,680450bf24880247e3b6d6fe,502,0,Confirmado,2024-07-26 21:44:26,0
68045a6e99e4b492e4ec9a1e,680450c024880247e3b6d708,133,0,Confirmado,2024-07-26 22:19:38,0
68045a6f99e4b492e4ec9a20,680450c024880247e3b6d710,218,0,Confirmado,2024-07-26 21:17:17,0
68045a6f99e4b492e4ec9a22,680450c024880247e3b6d713,451,0,Confirmado,2024-07-26 20:14:14,0
68045a7099e4b492e4ec9a27,680450c124880247e3b6d726,663,0,Confirmado,2024-07-26 21:35:29,0
68045a7199e4b492e4ec9a2b,680450c224880247e3b6d72a,125,0,Confirmado,2024-07-26 19:54:40,0
68045a7199e4b492e4ec9a2d,680450bf24880247e3b6d6fd,885,0,Confirmado,2024-07-26 16:00:54,0
68045a7399e4b492e4ec9a33,680450bf24880247e3b6d6ff,198,0,Confirmado,2024-07-26 18:20:33,0
68045a7399e4b492e4ec9a36,680450bf24880247e3b6d702,622,0,Confirmado,2024-07-26 20:01:09,0
68045a7499e4b492e4ec9a3b,680450bf24880247e3b6d703,78,0,Procesado,2024-07-26 21:28:47,0
68045a7499e4b492e4ec9a3d,680450bf24880247e3b6d706,190,0,Confirmado,2024-07-26 08:21:40,0
68045a7499e4b492e4ec9a3f,680450c024880247e3b6d70c,768,0,Confirmado,2024-07-26 20:45:00,0
68045a7499e4b492e4ec9a43,680450c024880247e3b6d712,297,0,Confirmado,2024-07-26 11:54:04,0
68045a7599e4b492e4ec9a45,680450c024880247e3b6d715,332,0,Confirmado,2024-07-26 08:49:16,0
68045a7599e4b492e4ec9a49,680450c124880247e3b6d722,234,0,Confirmado,2024-07-26 08:19:55,0
68045a7699e4b492e4ec9a4b,680450c224880247e3b6d72a,101,0,Confirmado,2024-07-26 12:22:36,0
68045a7699e4b492e4ec9a4d,680450bf24880247e3b6d6fd,134,0,Confirmado,2024-07-27 11:11:18,0
68045a7899e4b492e4ec9a4f,680450bf24880247e3b6d6fe,412,0,Procesado,2024-07-27 23:46:15,0
68045a7999e4b492e4ec9a53,680450c024880247e3b6d70a,584,0,Confirmado,2024-07-27 08:36:11,0
68045a7999e4b492e4ec9a57,680450c024880247e3b6d713,482,0,Confirmado,2024-07-27 13:26:46,0
68045a7999e4b492e4ec9a59,680450c124880247e3b6d726,314,0,Procesado,2024-07-27 17:16:28,0
68045a7a99e4b492e4ec9a5d,680450c124880247e3b6d728,104,0,Confirmado,2024-07-27 23:36:40,0
68045a7a99e4b492e4ec9a5f,680450bf24880247e3b6d6fd,168,0,Confirmado,2024-07-27 17:17:42,0
68045a7a99e4b492e4ec9a61,680450bf24880247e3b6d704,490,0,Confirmado,2024-07-27 07:46:51,0
68045a7b99e4b492e4ec9a65,680450c024880247e3b6d708,443,0,Procesado,2024-07-27 12:08:51,0
68045a7b99e4b492e4ec9a69,680450c024880247e3b6d711,396,0,Procesado,2024-07-27 09:12:06,0
68045a7c99e4b492e4ec9a6c,680450c024880247e3b6d715,537,0,Confirmado,2024-07-27 19:49:02,0
68045a7d99e4b492e4ec9a72,680450c124880247e3b6d71f,300,0,Procesado,2024-07-27 14:45:52,0
68045a7e99e4b492e4ec9a75,680450bf24880247e3b6d6ff,64,0,Confirmado,2024-07-28 20:57:20,0
68045a7e99e4b492e4ec9a77,680450bf24880247e3b6d706,521,0,Confirmado,2024-07-28 19:16:19,0
68045a7e99e4b492e4ec9a7b,680450c024880247e3b6d70a,140,0,Procesado,2024-07-28 13:33:20,0
68045a7f99e4b492e4ec9a7d,680450c124880247e3b6d71b,70,0,Confirmado,2024-07-28 08:35:16,0
68045a7f99e4b492e4ec9a7f,680450c224880247e3b6d729,239,0,Procesado,2024-07-28 20:48:31,0
68045a7f99e4b492e4ec9a83,680450c224880247e3b6d72a,771,0,Confirmado,2024-07-28 14:16:57,0
68045a8099e4b492e4ec9a87,680450bf24880247e3b6d6fd,64,0,Confirmado,2024-07-28 10:11:35,0
68045a8099e4b492e4ec9a89,680450c024880247e3b6d70a,432,0,Confirmado,2024-07-28 10:02:32,0
68045a8299e4b492e4ec9a8d,680450c024880247e3b6d712,216,0,Procesado,2024-07-28 20:34:43,0
68045a8299e4b492e4ec9a8f,680450c024880247e3b6d714,218,0,Confirmado,2024-07-28 21:14:46,0
68045a8399e4b492e4ec9a91,680450c124880247e3b6d717,120,0,Confirmado,2024-07-28 17:22:44,0
68045a8399e4b492e4ec9a93,680450c124880247e3b6d718,210,0,Confirmado,2024-07-28 18:54:41,0
68045a8399e4b492e4ec9a95,680450c124880247e3b6d722,290,0,Confirmado,2024-07-28 12:41:33,0
68045a8499e4b492e4ec9a98,680450c224880247e3b6d72d,300,0,Confirmado,2024-07-28 15:56:58,0
68045a8499e4b492e4ec9a9b,680450bf24880247e3b6d6fe,359,0,Confirmado,2024-07-29 16:28:37,0
68045a8699e4b492e4ec9a9e,680450bf24880247e3b6d700,148,0,Confirmado,2024-07-29 08:36:20,0
68045a8699e4b492e4ec9aa0,680450c024880247e3b6d70b,276,0,Confirmado,2024-07-29 11:36:56,0
68045a8699e4b492e4ec9aa3,680450c024880247e3b6d70f,165,0,Confirmado,2024-07-29 14:02:55,0
68045a8699e4b492e4ec9aa5,680450c024880247e3b6d714,1437,0,Procesado,2024-07-29 20:26:53,0
68045a8899e4b492e4ec9aac,680450c024880247e3b6d715,577,0,Confirmado,2024-07-29 16:10:00,0
68045a8899e4b492e4ec9aaf,680450bf24880247e3b6d704,336,0,Confirmado,2024-07-29 18:33:04,0
68045a8999e4b492e4ec9ab2,680450c024880247e3b6d708,293,0,Procesado,2024-07-29 15:40:56,0
68045a8999e4b492e4ec9ab5,680450c024880247e3b6d70b,123,0,Confirmado,2024-07-29 10:05:49,0
68045a8999e4b492e4ec9ab7,680450c024880247e3b6d70f,739,0,Confirmado,2024-07-29 22:48:51,0
68045a8a99e4b492e4ec9abb,680450c124880247e3b6d718,378,0,Confirmado,2024-07-29 17:30:59,0
68045a8b99e4b492e4ec9abe,680450c224880247e3b6d729,1029,0,Confirmado,2024-07-29 20:32:13,0
68045a8b99e4b492e4ec9ac2,680450bf24880247e3b6d700,493,0,Confirmado,2024-07-30 17:25:04,0
68045a8c99e4b492e4ec9ac6,680450c024880247e3b6d70b,466,0,Procesado,2024-07-30 18:12:22,0
68045a8d99e4b492e4ec9aca,680450c024880247e3b6d715,300,0,Confirmado,2024-07-30 20:41:45,0
68045a8d99e4b492e4ec9acd,680450c124880247e3b6d718,369,0,Confirmado,2024-07-30 12:09:39,0
68045a8e99e4b492e4ec9ad1,680450c124880247e3b6d71b,154,0,Procesado,2024-07-30 21:46:51,0
68045a8e99e4b492e4ec9ad3,680450c124880247e3b6d71c,374,0,Confirmado,2024-07-30 15:28:05,0
68045a8f99e4b492e4ec9ad7,680450c124880247e3b6d71d,344,0,Procesado,2024-07-30 20:05:09,0
68045a9099e4b492e4ec9ada,680450c124880247e3b6d71f,91,0,Procesado,2024-07-30 21:56:07,0
68045a9099e4b492e4ec9adc,680450c124880247e3b6d725,489,0,Confirmado,2024-07-30 15:15:08,0
68045a9099e4b492e4ec9adf,680450c224880247e3b6d72a,768,0,Procesado,2024-07-30 08:41:58,0
68045a9199e4b492e4ec9ae4,680450bf24880247e3b6d6fd,81,0,Confirmado,2024-07-30 15:52:54,0
68045a9299e4b492e4ec9ae6,680450bf24880247e3b6d6ff,663,0,Confirmado,2024-07-30 08:06:10,0
68045a9399e4b492e4ec9aec,680450c024880247e3b6d707,477,0,Confirmado,2024-07-30 14:05:55,0
68045a9499e4b492e4ec9af1,680450c024880247e3b6d708,278,0,Confirmado,2024-07-30 10:21:59,0
68045a9499e4b492e4ec9af4,680450c124880247e3b6d718,102,0,Confirmado,2024-07-30 23:38:51,0
68045a9499e4b492e4ec9af6,680450c124880247e3b6d71b,540,0,Confirmado,2024-07-30 20:30:27,0
68045a9599e4b492e4ec9af9,680450c124880247e3b6d728,176,0,Confirmado,2024-07-30 16:16:26,0
68045a9599e4b492e4ec9afb,680450c224880247e3b6d72c,400,0,Confirmado,2024-07-30 19:16:36,0
68045a9599e4b492e4ec9afe,680450c024880247e3b6d708,317,0,Procesado,2024-07-31 11:54:49,0
68045a9599e4b492e4ec9b01,680450c024880247e3b6d70a,645,0,Confirmado,2024-07-31 11:39:34,0
68045a9699e4b492e4ec9b05,680450c024880247e3b6d716,559,0,Confirmado,2024-07-31 22:33:19,0
68045a9799e4b492e4ec9b09,680450c124880247e3b6d728,174,0,Confirmado,2024-07-31 10:12:16,0
68045a9799e4b492e4ec9b0b,680450c224880247e3b6d72a,524,0,Confirmado,2024-07-31 16:40:14,0
68045a9899e4b492e4ec9b10,680450bf24880247e3b6d704,204,0,Confirmado,2024-07-31 23:48:54,0
68045a9999e4b492e4ec9b13,680450c024880247e3b6d70e,260,0,Confirmado,2024-07-31 19:27:22,0
68045a9999e4b492e4ec9b15,680450c024880247e3b6d710,307,0,Confirmado,2024-07-31 20:50:16,0
68045a9999e4b492e4ec9b18,680450c024880247e3b6d715,246,0,Confirmado,2024-07-31 14:58:33,0
68045a9a99e4b492e4ec9b1a,680450c124880247e3b6d71d,675,0,Procesado,2024-07-31 14:56:54,0
68045a9b99e4b492e4ec9b1e,680450c224880247e3b6d72a,101,0,Procesado,2024-07-31 19:47:15,0
68045a9b99e4b492e4ec9b20,680450c224880247e3b6d72e,280,0,Confirmado,2024-07-31 18:37:49,0
68045a9b99e4b492e4ec9b23,680450bf24880247e3b6d6ff,439,0,Confirmado,2024-08-01 18:43:54,0
68045a9d99e4b492e4ec9b27,680450bf24880247e3b6d704,437,0,Confirmado,2024-08-01 07:25:22,0
68045a9d99e4b492e4ec9b2b,680450c024880247e3b6d708,232,0,Confirmado,2024-08-01 07:59:04,0
68045a9e99e4b492e4ec9b2d,680450c024880247e3b6d709,616,0,Confirmado,2024-08-01 10:17:56,0
68045a9e99e4b492e4ec9b31,680450c124880247e3b6d717,265,0,Confirmado,2024-08-01 12:27:17,0
68045aa099e4b492e4ec9b35,680450c124880247e3b6d719,81,0,Confirmado,2024-08-01 11:25:24,0
68045aa099e4b492e4ec9b37,680450c124880247e3b6d71b,239,0,Confirmado,2024-08-01 23:53:16,0
68045aa099e4b492e4ec9b39,680450c224880247e3b6d734,294,0,Confirmado,2024-08-01 20:10:47,0
68045aa099e4b492e4ec9b3d,680450bf24880247e3b6d705,445,0,Procesado,2024-08-01 11:16:08,0
68045aa199e4b492e4ec9b41,680450c024880247e3b6d707,438,0,Confirmado,2024-08-01 19:41:20,0
68045aa299e4b492e4ec9b44,680450c024880247e3b6d708,466,0,Procesado,2024-08-01 19:14:42,0
68045aa299e4b492e4ec9b48,680450c024880247e3b6d70a,268,0,Confirmado,2024-08-01 15:37:06,0
68045aa399e4b492e4ec9b4a,680450c024880247e3b6d710,143,0,Confirmado,2024-08-01 15:27:44,0
68045aa399e4b492e4ec9b4c,680450c124880247e3b6d718,665,0,Confirmado,2024-08-01 15:42:39,0
68045aa499e4b492e4ec9b51,680450c124880247e3b6d71b,224,0,Procesado,2024-08-01 11:51:34,0
68045aa499e4b492e4ec9b53,680450c124880247e3b6d71f,241,0,Confirmado,2024-08-01 17:52:46,0
68045aa599e4b492e4ec9b56,680450c224880247e3b6d733,203,0,Confirmado,2024-08-01 21:43:06,0
68045aa599e4b492e4ec9b59,680450c224880247e3b6d734,269,0,Confirmado,2024-08-01 19:22:55,0
68045aa699e4b492e4ec9b5c,680450c224880247e3b6d737,198,0,Confirmado,2024-08-01 19:44:46,0
